,Converted_Date,BTC_Price,gemini,Korbit,COINONE,litecoin,btcecom,bitfinex,BTxbox,itBit,QuadrigaCoinEx,Bitaccess,Bitstamp,coinbase,cryptsy,krakenfx,bitpanda,Poloniex,BitcoinSource,Dashpay,OKCoin,Coinsquare,BitPay,monerocurrency,zcashco,CoinCorner,Ripple_x,Bitwage,huobicom,Ripple_y,mineZcash,Bitcoin,Coinigy,coindesk,cex_io,EthereumNetw,ShapeShift_io,coinmama_com,bisq_network,BitcoinBabeAU,binance_2017,CoinCheckup,BithumbOfficial,Bchen2017
1178,2013-11-07,292.32,,0.8153,,,-0.20095,0.4927,,,,,,0.24695,0.05294999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,2013-11-08,325.56,,,,,0.0258,,,,,,0.4545,-0.1511,-0.25,-0.05135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,2013-11-09,359.76,,,,0.0,0.28595,,,,,,,0.4389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,2013-11-10,296.91,,,,0.7906,,,,,,,-0.5743,0.65365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,2013-11-11,339.38,,,,,,0.6908,,0.19412000000000001,,,,,-0.128,0.8172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,2013-11-12,353.95,,0.7717,,,,0.2003,,0.5835333333333333,,,,0.4926,0.0,0.3804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,2013-11-13,391.64,,,,,0.0129,,,0.5951666666666666,,,,-0.2463,-0.0772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,2013-11-14,416.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,2013-11-15,428.24,,,,,0.4588,,,0.6801999999999999,,,,0.3869,,0.2679333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,2013-11-16,433.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,2013-11-17,463.0,,,,,,,,0.0,,,,,,0.7027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,2013-11-18,583.16,,,,,-0.15560000000000002,0.3612,,,,,-0.0516,0.4201,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,2013-11-19,559.99,,,,,0.08499999999999999,0.3182,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,2013-11-20,595.0,,,,0.3182,-0.4019,,,0.0,,,,0.5255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,2013-11-21,694.95,,,,0.0,,0.2481,,0.25229999999999997,,,0.1779,,,0.37515000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,2013-11-22,761.0,0.4404,,,,-0.4019,0.4019,,,,,,0.7096,0.7783,-0.1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,2013-11-23,837.99,,,,,,,,,,,,,0.4275666666666667,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,2013-11-24,833.16,,-0.36112500000000003,,,,,,,,,,,0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,2013-11-25,814.0,,0.20095,,0.4588,,,,,,,,0.0,0.13915,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,2013-11-26,844.9,,0.7222,,0.0,-0.4019,,,,,,,0.5983,0.10389393939393943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,2013-11-27,961.0,,,,0.0,,,,,,,,,0.21018125000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,2013-11-28,1009.0,,,,-0.4404,0.0,,,0.17975000000000002,,,,0.7177,0.17087325581395352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,2013-11-29,1083.9,,-0.6908,,0.0,0.0,,,0.0,,,,0.2003,0.15000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,2013-11-30,1119.96,,,,,0.4019,,,,,,-0.5743,0.4008,0.21602380952380953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,2013-12-01,970.0,,-0.31399999999999995,,0.0,,,,,,,,0.3182,0.15890952380952383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,2013-12-02,992.27,,,,,0.5719,,,,,,,0.0,0.3367124999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,2013-12-03,1060.0,,0.7263,,,,,,0.8625,,,,0.3818,0.1942111111111111,0.5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,2013-12-04,1151.0,,,,,0.0,,,0.5562,,,,,0.150975,0.3240444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,2013-12-05,1028.34,,0.0,,,,,,,,,,0.3294,0.04844583333333333,0.4428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,2013-12-06,894.0,,0.6996,,,,,,,,,,0.0,0.152065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,2013-12-07,727.29,,,,,,,,0.2985,,,,0.085,0.18179090909090911,0.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,2013-12-08,722.99,,0.3182,,,,,,,,,,,0.1538064516129032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,2013-12-09,871.0,,,,,,0.3182,,0.765,,,,0.1231,0.12516,0.56566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,2013-12-10,936.98,,,,0.2083,0.0,,,,,,,,0.36280833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,2013-12-11,886.2,,,,,,,,,,,,-0.010866666666666655,-0.01775833333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,2013-12-12,845.75,,,,0.3825,,0.08205000000000001,,,,,,0.37582499999999996,-0.156925,-0.31106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,2013-12-13,874.0,,-0.1901,,,,,,,,,,,0.11655714285714285,0.36725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,2013-12-14,864.7,,,,,,,,,,,,0.45204999999999995,0.26159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,2013-12-15,848.17,,0.4008,,,,,,,,,,0.7777,0.16690000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,2013-12-16,709.0,,0.7414000000000001,,,0.0129,,,,,,,0.26913333333333334,-0.021592307692307695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,2013-12-17,702.05,-0.2732,0.2714,,,0.0,,,,,,,,-0.08760000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,2013-12-18,576.16,,,,,,,,,,,,0.0,0.004216666666666684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,2013-12-19,653.0,,0.7506,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,2013-12-20,660.0,,,,,-0.06683333333333334,,,,,,,,-0.14515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,2013-12-21,612.5,,,,,,,,,,,,0.34,0.16005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,2013-12-22,637.0,,0.0,,,,,,,,,,0.8176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,2013-12-23,639.9,,,,,,,,0.8176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,2013-12-24,647.27,,0.7096,,,,,,,,,,0.08895,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,2013-12-25,658.07,,0.0,,,,,,,,,,,0.48285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,2013-12-26,734.42,,,,,,,,,,,,,0.27408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,2013-12-27,715.51,,0.31245,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,2013-12-28,701.61,,0.7372,,,,,,,,0.0,,,0.034800000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,2013-12-29,714.79,,,,,,,,,,,,,-0.05135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,2013-12-30,739.1,,0.2423,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,2013-12-31,731.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,2014-01-01,746.9,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,2014-01-02,758.01,,,,,,,,,,,,-0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,2014-01-03,806.21,,,,,,,,,,,,,,-0.5244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,2014-01-04,822.38,,,,,,,,,,,,,,0.3382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,2014-01-05,896.0,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,2014-01-06,934.21,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,2014-01-07,867.38,,0.4374,,,,,,,,,,0.0,,0.1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,2014-01-08,825.29,,,,,,0.8442,,,,,,-0.1027,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,2014-01-09,809.17,,,,,,,,,,,,0.571825,0.6537666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,2014-01-10,827.46,,,,,0.0,,,,0.3774,,,0.5407500000000001,0.4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,2014-01-11,891.85,,,,,0.0,,,,,,,,0.34,0.7003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,2014-01-12,851.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,2014-01-13,807.83,,0.3224,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,2014-01-14,820.75,,,,-0.4228,,,,,,,,0.05035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,2014-01-15,847.7,,,,,,,,,,,,0.7089,-0.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,2014-01-16,830.9,-0.3818,-0.10805,,,,,,,,,,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,2014-01-17,793.0,,,,,,,,,,,,0.5423,0.31612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,2014-01-18,801.53,,0.4588,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,2014-01-19,833.0,,0.188,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,2014-01-20,831.72,,0.2997,,,,,,,,,,-0.06676666666666667,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,2014-01-21,822.56,,0.0,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,2014-01-22,813.05,,,,,,,,,,,,0.2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,2014-01-23,813.02,,-0.2701,,,0.0,,,0.0,,,,0.5574,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,2014-01-24,789.1,,,,,,,,,,,0.4199,0.33315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,2014-01-25,806.0,,,,,,,,,,,,,,,,0.1779,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,2014-01-26,826.77,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,2014-01-27,777.0,,0.32999999999999996,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,2014-01-28,800.2,,0.0,,,0.38126666666666664,,,,,,,,0.4404,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,2014-01-29,803.6,,-0.0593,,,,,,,,,,0.0,0.35015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,2014-01-30,799.37,,0.5719,,,,0.7173,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,2014-01-31,802.5,,-0.8845,,,,,,,,,0.0,,0.025733333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,2014-02-01,815.99,,0.46715,,,,,,,,,,,-0.03839999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,2014-02-02,819.57,,,,,0.4588,0.8885,,,,,,,0.0,0.6486,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,2014-02-03,813.8,,0.6690499999999999,,,0.0,,,,0.0,,,0.5207499999999999,-0.11315,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,2014-02-04,809.05,,,,,0.5719,,,,,,,0.2394666666666667,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,2014-02-05,800.0,0.0,,,,,,,,,,,0.41035,0.0,,,0.09294,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,2014-02-06,778.0,,,,,,,,,,,,0.4588,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,2014-02-07,742.78,,,,,,,,,,,,0.20025,0.3818,,,-0.0586625,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,2014-02-08,707.0,,0.7272,,,,,,,,,,0.0,0.0,,,0.16465,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,2014-02-09,710.0,,,,,,,,,,,,,,,,0.12934285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,2014-02-10,665.0,,,,,0.19063333333333332,0.4199,,,0.0,0.35982,,0.4138333333333333,,,,-0.14553333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,2014-02-11,670.0,,,,,0.1531,0.27155,,0.2533,0.0,0.1652764705882353,-0.1335,0.16155999999999998,0.17,0.5093,,-0.13847500000000001,0.10683846153846151,0.0102625,,,,,,,,,,,,,,,,,,,,,,,,
1275,2014-02-12,667.01,,0.0,,,0.0,,,0.47304999999999997,,0.526,,0.31183333333333335,,,,-0.14028888888888888,0.04827692307692307,0.5816333333333333,,,,,,,,,,,,,,,,,,,,,,,,
1276,2014-02-13,633.99,,,,,0.0,,,,0.1434333333333333,0.128,,0.34,,,,0.26720000000000005,-0.08867333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
1277,2014-02-14,672.1,,,,,,,,0.3731,,0.4019,0.3182,0.61815,,,,-0.119175,0.041292857142857145,0.5235666666666666,,,,,,,,,,,,,,,,,,,,,,,,
1278,2014-02-15,651.42,,,,,,,,,,,0.0258,,0.0,,,0.1443,0.0887,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1279,2014-02-16,623.5,,,,,,,,,,0.3516,,0.0516,,,,-0.01728181818181818,0.10606666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
1280,2014-02-17,642.0,,,,,,,,0.27626666666666666,,,,0.5267,,-0.11535000000000001,,-0.17,0.0121,0.07929545454545454,,,,,,,,,,,,,,,,,,,,,,,,
1281,2014-02-18,626.77,,,,,,,,0.060350000000000015,,,,,,,,-0.020819999999999995,-0.004458823529411763,0.2826285714285714,,,,,,,,,,,,,,,,,,,,,,,,
1282,2014-02-19,623.93,,,,,0.0,,,0.4404,0.7783,0.7184,,0.36745000000000005,0.0129,0.0,,-0.23675000000000002,0.03251249999999999,0.0917,,,,,,,,,,,,,,,,,,,,,,,,
1283,2014-02-20,582.7,,,,,,,,,,0.0,,0.59625,,0.3863666666666667,,0.0,-0.03550588235294118,0.36667142857142865,,,,,,,,,,,,,,,,,,,,,,,,
1284,2014-02-21,566.16,,0.7003,,,,,,0.0,,,,,,,,0.085,0.07888666666666667,0.26011666666666666,,,,,,,,,,,,,,,,,,,,,,,,
1285,2014-02-22,603.98,,0.9117,,,,,,,,,,,,,,0.049275,-0.0625,,,,,,,,,,,,,,,,,,,,,,,,,
1286,2014-02-23,626.77,,,,,,,,,,,,,0.0,,,0.1591,-0.04526,,,,,,,,,,,,,,,,,,,,,,,,,
1287,2014-02-24,545.0,,,,,0.20095,,,,,,,0.14875,,,,0.19898,-0.08008333333333335,0.1581,,,,,,,,,,,,,,,,,,,,,,,,
1288,2014-02-25,528.0,,,,,,,,0.0,,,0.38915,0.3840666666666667,-0.05281428571428571,0.0,,-0.01075000000000001,0.022628571428571425,0.24473333333333333,,,,,,,,,,,,,,,,,,,,,,,,
1289,2014-02-26,585.38,,0.5093,,,,,,,,,,0.784,-0.17234285714285716,0.027800000000000005,,-0.007199999999999999,0.00810714285714286,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1290,2014-02-27,585.17,,,,,0.0,,,0.33485,,0.0,,0.4019,0.0,0.46704999999999997,,0.03021666666666667,0.010440909090909084,-0.7351,,,,,,,,,,,,,,,,,,,,,,,,
1291,2014-02-28,577.97,,,,,0.030079999999999996,,,,,,,0.20095,,0.5423,,0.1101,-0.14497857142857143,,,,,,,,,,,,,,,,,,,,,,,,,
1292,2014-03-01,571.5,,,,,0.06780000000000001,,,,,0.0,,,,,,-0.025144444444444445,0.1454,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1293,2014-03-02,559.88,,,,,,0.12243999999999997,,,,,,,-0.14800000000000002,,,0.0459,0.18045,,,,,,,,,,,,,,,,,,,,,,,,,
1294,2014-03-03,666.5,,-0.28135,,,,,,,,0.4520666666666666,0.0,,0.0,,,-0.32926666666666665,0.0037733333333333174,0.20596666666666666,,,,,,,,,,,,,,,,,,,,,,,,
1295,2014-03-04,677.61,,,,,,,,,,,,0.0,,0.2997,,-0.014070000000000004,-0.007293333333333341,-0.33325000000000005,,,,,,,,,,,,,,,,,,,,,,,,
1296,2014-03-05,664.85,,,,,,,,0.0,,0.010099999999999998,0.7269,0.0,0.20505,0.5423,,-0.007620000000000004,0.05873076923076924,0.04930000000000001,,,,,,,,,,,,,,,,,,,,,,,,
1297,2014-03-06,657.02,,,,,,,,0.0,,0.44878571428571423,,,0.0,0.18076666666666666,,0.048966666666666665,-0.03844166666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1298,2014-03-07,621.3,,,,,,,,0.4491,,0.4730666666666667,,,0.0,-0.29600000000000004,,0.03302222222222224,0.06329333333333334,0.2329125,,,,,,,,,,,,,,,,,,,,,,,,
1299,2014-03-08,609.0,,,,,,,,0.5719,,,,,,0.06363333333333333,,0.0,-0.01465000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
1300,2014-03-09,637.99,,0.4215,,,,,,,,0.0,,,-0.7184,,,-0.09708,0.011725,0.28190000000000004,,,,,,,,,,,,,,,,,,,,,,,,
1301,2014-03-10,621.99,,,,,,-0.012549999999999999,,0.29295,,,,0.03403333333333334,0.3182,0.2997,,-0.06133333333333333,0.09485882352941175,-0.179375,,,,,,,,,,,,,,,,,,,,,,,,
1302,2014-03-11,622.9,,,,,,,,0.10115,,0.7184,,0.1472,,,,0.02466666666666667,0.011210526315789466,0.4849399999999999,,,,,,,,,,,,,,,,,,,,,,,,
1303,2014-03-12,642.1,,,,,0.5719,,,0.1909,,0.6808,,0.32985,,0.44683333333333325,,0.0,-0.017117647058823536,0.3652666666666667,,,,,,,,,,,,,,,,,,,,,,,,
1304,2014-03-13,642.61,,,,,,,,0.08333333333333333,,0.24695,,0.0,,0.28335,,0.20413333333333336,0.1008625,0.5625666666666667,,,,,,,,,,,,,,,,,,,,,,,,
1305,2014-03-14,636.47,,,,,,,,0.0,,,,0.7772,0.0,-0.05737500000000001,,0.0,0.07019,,,,,,,,,,,,,,,,,,,,,,,,,
1306,2014-03-15,636.29,,,,0.6514,,,,,,0.3612,,,,0.0315,,0.0,0.08317500000000001,-0.226875,,,,,,,,,,,,,,,,,,,,,,,,
1307,2014-03-16,634.94,,,,,,,,,,,,,,,,0.07945,-0.03798333333333334,0.4514,,,,,,,,,,,,,,,,,,,,,,,,
1308,2014-03-17,624.7,,,,,,0.4926,,0.5994,,0.1806,,0.9001,0.3682,-0.04026666666666667,,0.0,-0.05588666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
1309,2014-03-18,627.0,,,,,,0.0,,0.4767,,0.26990000000000003,,,,0.14436666666666667,,0.14756666666666668,0.019311111111111112,0.12460909090909089,,,,,,,,,,,,,,,,,,,,,,,,
1310,2014-03-19,608.41,,,,,0.0129,,,0.2023,,0.407025,,,,0.3418,,0.05,0.02303571428571428,0.4939,,,,,,,,,,,,,,,,,,,,,,,,
1311,2014-03-20,590.0,,,,,,,,0.0,,,,0.4767,0.7096,0.5983,,0.10994999999999999,0.09561249999999999,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1312,2014-03-21,579.99,,,,,,0.5284,,0.4774333333333333,,0.0,,0.0,0.2986,0.4352666666666667,,0.0,-0.016405555555555548,0.028450000000000003,,,,,,,,,,,,,,,,,,,,,,,,
1313,2014-03-22,557.0,,,,,,,,,,,,,0.023860000000000003,,,-0.06310000000000002,0.06698333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
1314,2014-03-23,567.13,,,,,,,,0.0,,0.14135,,,,,,0.12835,0.291725,0.504,,,,,,,,,,,,,,,,,,,,,,,,
1315,2014-03-24,572.0,,,,,,,,,,0.4404,,,,0.0,,0.0,0.05031052631578947,0.08778333333333334,,,,,,,,,,,,,,,,,,,,,,,,
1316,2014-03-25,580.02,,0.6554,,,,,,0.37095,,0.0531,,0.28075,,0.512,,0.0,-0.0013000000000000032,0.02717857142857143,,,,,,,,,,,,,,,,,,,,,,,,
1317,2014-03-26,585.7,,-0.4767,,,,0.021799999999999986,,0.0,,-0.0616,,0.47933333333333333,0.1779,0.26968749999999997,,0.0,-0.022619047619047615,0.03701764705882353,,,,,,,,,,,,,,,,,,,,,,,,
1318,2014-03-27,520.2,,0.0772,,,,,,-0.3818,,0.7579499999999999,,0.4404,0.0,0.22675,,0.0193,0.12163181818181816,0.2235,,,,,,,,,,,,,,,,,,,,,,,,
1319,2014-03-28,503.0,,,,,,,,0.4215,,,,0.5921,,0.120825,,0.0,0.1252705882352941,0.22508181818181816,,,,,,,,,,,,,,,,,,,,,,,,
1320,2014-03-29,499.94,,,,,,,,0.0,,0.0,,,0.0,0.24695,,0.0,0.1770142857142857,,,,,,,,,,,,,,,,,,,,,,,,,
1321,2014-03-30,449.02,,,,,,,,0.0,,,,0.2023,,0.4196,,0.0,-0.138125,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1322,2014-03-31,457.0,,,,,,,,,,0.4939,0.0,0.17,,0.5793333333333334,,0.0,0.09195384615384618,0.3597,,,,,,,,,,,,,,,,,,,,,,,,
1323,2014-04-01,479.51,,,,,0.2574,,,0.3182,,0.7177,,0.49885,,-0.8074,,-0.08808,-0.01769523809523809,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1324,2014-04-02,445.0,,0.701,,,,,,0.29600000000000004,,0.0,,0.7717,,,,0.0,0.04418888888888889,0.09892500000000003,,,,,,,,,,,,,,,,,,,,,,,,
1325,2014-04-03,446.31,,,,,,,,0.128,0.0,0.206425,,0.40907499999999997,,,,-0.03929285714285714,0.17502666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
1326,2014-04-04,446.01,,,,,,,,0.3818,,0.3612,,,0.0,,,0.0,-0.05739999999999999,,,,,,,,,,,,,,,,,,,,,,,,,
1327,2014-04-05,451.84,0.6597,,,,,,,0.0,,0.5267,,,0.0,,,0.0,0.021299999999999996,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1328,2014-04-06,459.67,,,,,0.0,,,,0.39325,,,,,,,-0.15355000000000002,0.183775,0.69,,,,,,,,,,,,,,,,,,,,,,,,
1329,2014-04-07,447.74,0.2023,,,,,0.0,,,,0.08065,,0.4767,,,,-0.07400000000000001,0.14580666666666667,0.3468333333333333,,,,,,,,,,,,,,,,,,,,,,,,
1330,2014-04-08,454.07,0.3885,,,,,0.3335000000000001,,0.25,-0.29600000000000004,,0.1829,,0.0,0.1695,,0.4144666666666667,-0.07697222222222222,,,,,,,,,,,,,,,,,,,,,,,,,
1331,2014-04-09,443.1,0.2023,,,,,,,-0.29390000000000005,,0.24375555555555556,0.6597,-0.11315,0.0,-0.29600000000000004,,-0.14049999999999999,0.08859375,0.1591,,,,,,,,,,,,,,,,,,,,,,,,
1332,2014-04-10,401.0,,,,,,,,0.1909,0.0,0.13579285714285713,-0.2003,,0.0,,,0.0,0.020380952380952378,0.10314285714285713,,,,,,,,,,,,,,,,,,,,,,,,
1333,2014-04-11,427.99,,,,,,,,,,0.0,-0.10015,0.4389,0.2802,0.4231,,0.0,0.033124999999999995,0.6884,,,,,,,,,,,,,,,,,,,,,,,,
1334,2014-04-12,424.98,0.3818,,,,,,,0.0,0.0,0.34,,,0.0,0.5023,,0.253,0.08182500000000001,,,,,,,,,,,,,,,,,,,,,,,,,
1335,2014-04-13,405.0,,,,,0.5719,0.4404,,,,0.3443,,,,,,0.0,-0.02579999999999999,0.09505,,,,,,,,,,,,,,,,,,,,,,,,
1336,2014-04-14,453.14,,-0.4767,,0.2652,-0.4767,,,0.4939,,0.0,0.0,,0.16976666666666665,,,0.0,0.03144615384615385,,,,,,,,,,,,,,,,,,,,,,,,,
1337,2014-04-15,489.91,-0.34,,,,,,,0.0,,0.28734000000000004,0.3389,0.0,,,,0.21542,-0.016671428571428566,0.18485999999999997,,,,,,,,,,,,,,,,,,,,,,,,
1338,2014-04-16,511.5,-0.1779,,,,,,,-0.23026666666666665,,0.18527999999999997,,,,,,0.07908,0.14210625,,,,,,,,,,,,,,,,,,,,,,,,,
1339,2014-04-17,495.0,,,,,,,,,,0.20895000000000002,0.4019,,0.0,,,0.0,0.06183076923076923,0.0,0.4019,0.5562,,,,,,,,,,,,,,,,,,,,,,
1340,2014-04-18,479.98,,0.4767,,,0.0,,,,,0.7717,0.4738,,,,,0.0,0.01827272727272726,0.13778823529411766,,,,,,,,,,,,,,,,,,,,,,,,
1341,2014-04-19,499.9,,-0.5859,,,,,,,,0.4588,,,0.0,0.29600000000000004,,0.36855,0.03558,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1342,2014-04-20,500.19,,,,,,,,0.8591,,0.82125,,,,0.0,,0.2661,0.4924666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
1343,2014-04-21,496.5,,,,,,0.10607500000000004,,0.5994,,0.5644,0.4019,,,,,0.4767,0.018379999999999997,,,,,,,,,,,,,,,,,,,,,,,,,
1344,2014-04-22,493.33,,,,,,,,0.0,,,0.3182,0.0,0.5267,,,0.0,0.1339153846153846,,0.0,,,,,,,,,,,,,,,,,,,,,,,
1345,2014-04-23,487.3,,,,,,,,0.6249,,0.0,,,0.2003,,,0.13165000000000002,0.10436923076923077,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1346,2014-04-24,491.6,,0.0,,,,,,0.29600000000000004,,,0.0,,0.29600000000000004,,,0.29600000000000004,0.03559166666666667,-0.035533333333333326,,,,,,,,,,,,,,,,,,,,,,,,
1347,2014-04-25,459.15,,0.75,,,,,,0.2333333333333333,,,0.6249,,0.0,,,-0.03232857142857143,0.011012500000000001,0.13637333333333335,0.3612,,,,,,,,,,,,,,,,,,,,,,,
1348,2014-04-26,463.88,,,,,,,,0.0772,0.6486,0.33525,,,0.26335,,,0.0,0.0,-0.12695,,,,,,,,,,,,,,,,,,,,,,,,
1349,2014-04-27,440.1,,,,,,,,0.0,0.0,,,,-0.0258,,,0.0,-0.7845,0.51185,,,,,,,,,,,,,,,,,,,,,,,,
